school_name,rank,professor_name,department,faculty_url,lab_url,source_type,notes
Stevens Institute of Technology,70,Nikhil Muralidhar,Department of Computer Science | External Site (Under Construction),https://www.stevens.edu/profile/nmurali1,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Stevens Institute of Technology,70,Philippos Mordohai,Department of Computer Science | External Site (Under Construction),http://www.cs.stevens.edu/~mordohai,,faculty_page,"areas=ai,vision; verified_by=official_domain"
Stevens Institute of Technology,70,Wendy Hui Wang,Department of Computer Science | External Site (Under Construction),http://www.cs.stevens.edu/~hwang4,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Stevens Institute of Technology,70,Xueqing Liu 0001,Department of Computer Science | External Site (Under Construction),https://www.cs.stevens.edu/~xliu127,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Tufts University,70,Abiy Tasissa,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/abiy-tasissa,,faculty_page,areas=mlmining; verified_by=official_domain
Tufts University,70,Anselm Blumer,Homepage | Department of Computer Science,http://www.cs.tufts.edu/~ablumer,,faculty_page,areas=bio; verified_by=official_domain
Tufts University,70,Donna K. Slonim,Homepage | Department of Computer Science,http://www.cs.tufts.edu/~slonim,,faculty_page,areas=bio; verified_by=official_domain
Tufts University,70,Eric L. Miller 0001,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/eric-miller,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Tufts University,70,Hari Sundar,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/hari-sundar,,faculty_page,areas=vision; verified_by=official_domain
Tufts University,70,James M. Murphy,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/james-murphy,,faculty_page,"areas=bio,mlmining; verified_by=official_domain"
Tufts University,70,Jivko Sinapov,Homepage | Department of Computer Science,https://www.eecs.tufts.edu/~jsinapov,,faculty_page,areas=ai; verified_by=official_domain
Tufts University,70,Josephine Wolff,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/josephine-wolff,,faculty_page,areas=nlp; verified_by=official_domain
Tufts University,70,Lenore Cowen,Homepage | Department of Computer Science,http://www.cs.tufts.edu/~cowen,,faculty_page,"areas=ai,bio; verified_by=official_domain"
Tufts University,70,Liping Liu 0001,Homepage | Department of Computer Science,https://www.eecs.tufts.edu/~liulp,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Tufts University,70,Mai Vu,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/mai-vu,,faculty_page,areas=nlp; verified_by=official_domain
Tufts University,70,Matthias Scheutz,Homepage | Department of Computer Science,http://www.cs.tufts.edu/Faculty/matthias-scheutz.html,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
Tufts University,70,Misha Elena Kilmer,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/misha-kilmer,,faculty_page,areas=vision; verified_by=official_domain
Tufts University,70,Reuth Mirsky,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/reuth-mirsky,,faculty_page,areas=ai; verified_by=official_domain
Tufts University,70,Shuchin Aeron,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/shuchin-aeron,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
Tufts University,70,Soha Hassoun,Homepage | Department of Computer Science,http://www.cs.tufts.edu/~soha,,faculty_page,areas=mlmining; verified_by=official_domain
Tufts University,70,Usman A. Khan,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/usman-khan,,faculty_page,areas=mlmining; verified_by=official_domain
Tufts University,70,Vladimir Podolskii 0001,Homepage | Department of Computer Science,https://facultyprofiles.tufts.edu/vladimir-podolskii,,faculty_page,areas=mlmining; verified_by=official_domain
Tufts University,70,Yingjie Lao,Homepage | Department of Computer Science,https://engineering.tufts.edu/cs/people/faculty/yingjie-lao,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Delaware,70,Austin J. Brockmeier,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=264,,faculty_page,areas=mlmining; verified_by=official_domain
University of Delaware,70,Ben Carterette,Computer & Information Sciences at the University of Delaware,http://ir.cis.udel.edu/~carteret,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Delaware,70,Cathy H. Wu,Computer & Information Sciences at the University of Delaware,http://bioinformatics.udel.edu/people/personnel/cathy_wu,,faculty_page,"areas=ai,bio; verified_by=official_domain"
University of Delaware,70,Christopher Rasmussen,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~cer,,faculty_page,areas=vision; verified_by=official_domain
University of Delaware,70,Daniel L. Chester,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~chester,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Delaware,70,Guangmo Tong,Computer & Information Sciences at the University of Delaware,https://udel.edu/~amotong,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Delaware,70,Guoquan Huang 0001,Computer & Information Sciences at the University of Delaware,https://udel.edu/~ghuang,,faculty_page,areas=vision; verified_by=official_domain
University of Delaware,70,Hagit Shatkay,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~shatkay,,faculty_page,"areas=bio,mlmining; verified_by=official_domain"
University of Delaware,70,Hui Fang 0001,Computer & Information Sciences at the University of Delaware,http://www.ece.udel.edu/~hfang,,faculty_page,areas=nlp; verified_by=official_domain
University of Delaware,70,Ilya Safro,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~isafro,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Delaware,70,Ioannis M. Rekleitis,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty/ioannis-rekleitis,,faculty_page,areas=ai; verified_by=official_domain
University of Delaware,70,K. Vijay-Shanker,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~vijay,,faculty_page,"areas=bio,mlmining,nlp; verified_by=official_domain"
University of Delaware,70,Kathleen F. McCoy,Computer & Information Sciences at the University of Delaware,http://udel.edu/~mccoy,,faculty_page,areas=nlp; verified_by=official_domain
University of Delaware,70,Keith S. Decker,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~decker,,faculty_page,areas=ai; verified_by=official_domain
University of Delaware,70,Li Liao,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~lliao,,faculty_page,areas=bio; verified_by=official_domain
University of Delaware,70,Mohammad Mahdi Khalili,Computer & Information Sciences at the University of Delaware,https://sites.udel.edu/khalili,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Delaware,70,Rahmatollah Beheshti,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=265,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Delaware,70,Roghayeh Barmaki,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=263,,faculty_page,areas=ai; verified_by=official_domain
University of Delaware,70,Sandra Carberry,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~carberry,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Vanderbilt University,70,Abhishek Dubey,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=abhishek-dubey,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Vanderbilt University,70,Bennett A. Landman,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=bennett-landman,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Vanderbilt University,70,Bobby Bodenheimer,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=robert-bodenheimer,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Vanderbilt University,70,Bradley A. Malin,Department of Computer Science - School of EngineeringSchool of Engineering,https://hiplab.mc.vanderbilt.edu/people/malin,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Vanderbilt University,70,Catie Chang,Department of Computer Science - School of EngineeringSchool of Engineering,http://www.cchanglab.net,http://www.cchanglab.net,lab_page,areas=mlmining; verified_by=lab_page+school_name_on_page
Vanderbilt University,70,Daniel B. Work,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/daniel-work,,faculty_page,areas=mlmining; verified_by=official_domain
Vanderbilt University,70,Dario J. Englot,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.vanderbilt.edu/vise/visepeople/dario-j-englot,,faculty_page,areas=mlmining; verified_by=official_domain
Vanderbilt University,70,Gautam Biswas,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=gautam-biswas,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Vanderbilt University,70,Ipek Oguz,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=ipek-oguz,,faculty_page,areas=vision; verified_by=official_domain
Vanderbilt University,70,Ivelin Georgiev,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.vanderbilt.edu/evolution/person/ivelin-georgiev,,faculty_page,areas=bio; verified_by=official_domain
Vanderbilt University,70,Jack H. Noble,Department of Computer Science - School of EngineeringSchool of Engineering,https://my.vanderbilt.edu/jacknoble,,faculty_page,areas=vision; verified_by=official_domain
Vanderbilt University,70,Kevin Leach,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=kevin-leach,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Vanderbilt University,70,Matthew Berger,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=matthew-berger,,faculty_page,"areas=nlp,vision; verified_by=official_domain"
Vanderbilt University,70,Matthew Johnson-Roberson,Department of Computer Science - School of EngineeringSchool of Engineering,https://news.vanderbilt.edu/tag/matthew-johnson-roberson,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
Vanderbilt University,70,Meiyi Ma,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=meiyi-ma,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Vanderbilt University,70,Taehyun Hwang,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.hwanglab.org,https://www.hwanglab.org,lab_page,"areas=ai,mlmining; verified_by=lab_page+school_name_on_page"
Vanderbilt University,70,Vishesh Kumar,Department of Computer Science - School of EngineeringSchool of Engineering,https://lab.vanderbilt.edu/live/person/vishesh-kumar,,faculty_page,"areas=ai,vision; verified_by=official_domain"
Vanderbilt University,70,Xenofon D. Koutsoukos,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=xenofon-koutsoukos,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Vanderbilt University,70,Yuankai Huo,Department of Computer Science - School of EngineeringSchool of Engineering,https://my.vanderbilt.edu/huolab,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Vanderbilt University,70,Ákos Lédeczi,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.isis.vanderbilt.edu/akos,,faculty_page,areas=ai; verified_by=official_domain
Clemson University,75,Abolfazl Razi,School of Computing,https://arazi.people.clemson.edu,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
Clemson University,75,Eric Patterson,School of Computing,https://people.cs.clemson.edu/~ekp,,faculty_page,areas=vision; verified_by=official_domain
Clemson University,75,Feng Luo 0001,School of Computing,https://people.cs.clemson.edu/~luofeng,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Clemson University,75,James Wang,School of Computing,https://people.cs.clemson.edu/~jzwang,,faculty_page,"areas=nlp,vision; verified_by=official_domain"
Clemson University,75,Long Cheng 0005,School of Computing,https://people.computing.clemson.edu/~lcheng2,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Clemson University,75,Rong Ge 0002,School of Computing,https://people.cs.clemson.edu/~rge,,faculty_page,areas=mlmining; verified_by=official_domain
UNC - Charlotte,75,Andrew R. Willis,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-andrew-r-willis-phd,,faculty_page,areas=vision; verified_by=official_domain
UNC - Charlotte,75,Anni Li,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-anni-li-phd,,faculty_page,areas=mlmining; verified_by=official_domain
UNC - Charlotte,75,David C. Wilson,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/david-wilson,,faculty_page,areas=ai; verified_by=official_domain
UNC - Charlotte,75,Depeng Xu 0001,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/depeng-xu,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
UNC - Charlotte,75,Hamed Tabkhi,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-hamed-tabkhi-phd,,faculty_page,areas=ai; verified_by=official_domain
UNC - Charlotte,75,Jeremy Holleman,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-jeremy-holleman-phd,,faculty_page,areas=mlmining; verified_by=official_domain
UNC - Charlotte,75,Jian Xiang,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/jian-xiang,,faculty_page,areas=mlmining; verified_by=official_domain
UNC - Charlotte,75,Mirsad Hadzikadic,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/mirsad-hadzikadic,,faculty_page,areas=ai; verified_by=official_domain
UNC - Charlotte,75,Nadia Najjar,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/nadia-najjar,,faculty_page,areas=ai; verified_by=official_domain
UNC - Charlotte,75,Ran Zhang,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-ran-zhang-phd,,faculty_page,"areas=bio,mlmining,nlp,vision; verified_by=official_domain"
UNC - Charlotte,75,Weichao Wang,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/weichao-wang,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
UNC - Charlotte,75,Yaorong Ge,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/yaorong-ge,,faculty_page,areas=vision; verified_by=official_domain
UNC - Charlotte,75,Yong Zhang,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-yong-zhang-phd,,faculty_page,"areas=ai,nlp,vision; verified_by=official_domain"
Univ. of California - Merced,75,Alberto Cerpa,Computer Science & Engineering (CSE) | School of Engineering,http://www.andes.ucmerced.edu/~acerpa,,faculty_page,areas=ai; verified_by=official_domain
Univ. of California - Merced,75,David C. Noelle,Computer Science & Engineering (CSE) | School of Engineering,https://eecs.ucmerced.edu/content/david-noelle,,faculty_page,areas=ai; verified_by=official_domain
Univ. of California - Merced,75,Dong Li 0001,Computer Science & Engineering (CSE) | School of Engineering,https://faculty.ucmerced.edu/dong-li,,faculty_page,areas=mlmining; verified_by=official_domain
Univ. of California - Merced,75,Miguel Á. Carreira-Perpiñán,Computer Science & Engineering (CSE) | School of Engineering,https://faculty.ucmerced.edu/mcarreira-perpinan,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Univ. of California - Merced,75,Ming-Hsuan Yang 0001,Computer Science & Engineering (CSE) | School of Engineering,https://faculty.ucmerced.edu/mhyang,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Univ. of California - Merced,75,Shawn D. Newsam,Computer Science & Engineering (CSE) | School of Engineering,https://faculty.ucmerced.edu/snewsam/index.html,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Univ. of California - Merced,75,Wan Du,Computer Science & Engineering (CSE) | School of Engineering,https://faculty.ucmerced.edu/wdu,,faculty_page,areas=mlmining; verified_by=official_domain
Univ. of California - Merced,75,Yiwei Wang 0001,Computer Science & Engineering (CSE) | School of Engineering,https://engineering.ucmerced.edu/content/yiwei-wang,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Georgia,75,In Kee Kim,University of Georgia,https://cobweb.cs.uga.edu/~kim,,faculty_page,areas=ai; verified_by=official_domain
University of Georgia,75,Jaewoo Lee,University of Georgia,http://cobweb.cs.uga.edu/~jwlee,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Georgia,75,Jian Liu 0001,University of Georgia,https://www.cs.uga.edu/news/stories/2025/2025-summer-update-director-school-computing,,faculty_page,"areas=ai,vision; verified_by=official_domain"
University of Georgia,75,John A. Miller 0001,University of Georgia,http://cobweb.cs.uga.edu/~jam,,faculty_page,areas=bio; verified_by=official_domain
University of Georgia,75,Krys J. Kochut,University of Georgia,http://cobweb.cs.uga.edu/~kochut,,faculty_page,areas=bio; verified_by=official_domain
University of Georgia,75,Kyu Hyung Lee,University of Georgia,http://cobweb.cs.uga.edu/~kyuhlee,,faculty_page,areas=ai; verified_by=official_domain
University of Georgia,75,Liming Cai,University of Georgia,http://cobweb.cs.uga.edu/~cai,,faculty_page,areas=bio; verified_by=official_domain
University of Georgia,75,Prashant Doshi,University of Georgia,http://thinc.cs.uga.edu/personnel.html,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Georgia,75,Shannon Quinn,University of Georgia,http://cobweb.cs.uga.edu/~squinn,,faculty_page,areas=mlmining; verified_by=official_domain
University of Georgia,75,Suchendra M. Bhandarkar,University of Georgia,http://cobweb.cs.uga.edu/~suchi,,faculty_page,areas=vision; verified_by=official_domain
University of Georgia,75,Tianming Liu 0001,University of Georgia,http://cobweb.cs.uga.edu/~tliu,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Georgia,75,Walter D. Potter,University of Georgia,http://cobweb.cs.uga.edu/~potter,,faculty_page,areas=bio; verified_by=official_domain
Worcester Polytechnic Institute,75,Bashima Islam,Computer Science,https://users.wpi.edu/~bislam,,faculty_page,areas=nlp; verified_by=official_domain
Worcester Polytechnic Institute,75,Berk Çalli,Computer Science,https://www.wpi.edu/people/faculty/bcalli,,faculty_page,areas=vision; verified_by=official_domain
Worcester Polytechnic Institute,75,Candace L. Sidner,Computer Science,http://www.wpi.edu/academics/facultydir/cls.html,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,Carolina Ruiz,Computer Science,http://www.cs.wpi.edu/~ruiz,,faculty_page,areas=ai; verified_by=official_domain
Worcester Polytechnic Institute,75,Charles Rich,Computer Science,http://www.cs.wpi.edu/~rich,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,David C. Brown,Computer Science,http://www.wpi.edu/academics/facultydir/dcb.html,,faculty_page,areas=ai; verified_by=official_domain
Worcester Polytechnic Institute,75,Dmitry Korkin,Computer Science,http://www.wpi.edu/academics/facultydir/dk2.html,,faculty_page,"areas=ai,bio; verified_by=official_domain"
Worcester Polytechnic Institute,75,Elke A. Rundensteiner,Computer Science,http://davis.wpi.edu/dsrg/MEMBERS/rundenst,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,Emmanuel Agu,Computer Science,http://www.wpi.edu/academics/facultydir/eoa.html,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Worcester Polytechnic Institute,75,Jacob Whitehill,Computer Science,https://www.wpi.edu/academics/facultydir/200331.htm,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
Worcester Polytechnic Institute,75,Joseph E. Beck,Computer Science,http://www.wpi.edu/academics/facultydir/jb7.html,,faculty_page,areas=ai; verified_by=official_domain
Worcester Polytechnic Institute,75,Kyumin Lee,Computer Science,http://web.cs.wpi.edu/~kmlee,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,Michael A. Gennert,Computer Science,http://www.wpi.edu/~michaelg,,faculty_page,areas=vision; verified_by=official_domain
Worcester Polytechnic Institute,75,Neil T. Heffernan,Computer Science,http://www.wpi.edu/academics/facultydir/nth.html,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,Tian Guo 0001,Computer Science,https://web.cs.wpi.edu/~tian,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Worcester Polytechnic Institute,75,Xiangnan Kong,Computer Science,https://www.wpi.edu/people/faculty/xkong,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,Xiaozhong Liu 0001,Computer Science,https://www.wpi.edu/people/faculty/xliu14,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Worcester Polytechnic Institute,75,Yanhua Li,Computer Science,http://www.wpi.edu/~yli15,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
California Inst. of Technology,80,Aaron D. Ames,Computing + Mathematical Sciences,http://ames.caltech.edu,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
California Inst. of Technology,80,Alan H. Barr,Computing + Mathematical Sciences,http://www.eas.caltech.edu/people/2923/profile,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
